Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Impact of Human Factors and Ergonomics On Patient Safety in Healthcare ,(MDSC185),Optional modules,M,20,January - December,0:100,"<p style=""font-size:12pt"">​To foster in-depth knowledge and understanding of the theoretical concepts and a critical awareness of the application of Human Factors and Ergonomics within the healthcare practice arena that impact on patient safety/outcomes.
<p style=""font-size:12pt""> 
 
 
","<p style=""font-size:12pt"">​
<table cellpadding=""0"" cellspacing=""0"" align=""center""><tbody><tr><td style=""border-top:#f0f0f0;border-right:#f0f0f0;border-bottom:#f0f0f0;padding-bottom:0cm;padding-top:0cm;padding-left:9pt;border-left:#f0f0f0;padding-right:9pt;background-color:transparent"" valign=""top"" align=""left"">Evaluate critically the current evidence base and theory relating to Human Factors and Ergonomics, and demonstrate their impact on patient safety and outcomes.</td></tr></tbody></table>​
<table cellpadding=""0"" cellspacing=""0"" align=""center""><tbody><tr><td style=""border-top:#f0f0f0;border-right:#f0f0f0;border-bottom:#f0f0f0;padding-bottom:0cm;padding-top:0cm;padding-left:9pt;border-left:#f0f0f0;padding-right:9pt;background-color:transparent"" valign=""top"" align=""left"">Reflect critically on the evidence and theory supporting the development of non‐technical skills, and appraise their potential to enhance team performance and patient outcomes.</td></tr></tbody></table>
​
<table cellpadding=""0"" cellspacing=""0"" align=""center""><tbody><tr><td style=""border-top:#f0f0f0;border-right:#f0f0f0;border-bottom:#f0f0f0;padding-bottom:0cm;padding-top:0cm;padding-left:9pt;border-left:#f0f0f0;padding-right:9pt;background-color:transparent"" valign=""top"" align=""left"">Appraise critically the current theory around deconstructing systems failure and human error, and apply appropriate evidence-based tools to support objective analysis of a serious incident.</td></tr></tbody></table>​
<table cellpadding=""0"" cellspacing=""0"" align=""center""><tbody><tr><td style=""border-top:#f0f0f0;border-right:#f0f0f0;border-bottom:#f0f0f0;padding-bottom:0cm;padding-top:0cm;padding-left:9pt;border-left:#f0f0f0;padding-right:9pt;background-color:transparent"" valign=""top"" align=""left"">Develop a critical awareness of the importance of Human Factors and Ergonomics and its impact on the wider healthcare economy.</td></tr></tbody></table><table cellpadding=""0"" cellspacing=""0"" align=""center""><tbody><tr><td style=""border-top:#f0f0f0;border-right:#f0f0f0;border-bottom:#f0f0f0;padding-bottom:0cm;padding-top:0cm;padding-left:9pt;border-left:#f0f0f0;padding-right:9pt;background-color:transparent"" valign=""top"" align=""left"">Reflect critically upon own practice, professional values, ethics behaviours, and limitations and the impact of these on the patient (or clinical scenario). </td></tr></tbody></table>"
Clinical Education (practice & Theory) for Orthoptists ,(ORTH401),Optional modules,M,20,Whole Session,30:70,"The aims of this module are to develop an in-depth understanding of the approaches to clinical teaching of orthoptic undergraduates and to develop the advanced skills required to become an effective clinical tutor of orthoptics. Successful completion of this module will enable the practitioner to apply to become the Lead Orthoptic Clinical Tutor in order to take overall responsibility for the teaching of undergraduate students whilst on clinical placement.
","(LO1) On completion of the module the student will be able to: 1. discuss critically how selected theories, models and concepts of teaching and assessment apply to mentorship and orthoptic clinical education;
2. evaluate critically how teaching and learning approaches apply to a diverse student population;
3. reflect critically on how his/her clinical case-mix can be most effectively taught to orthoptic undergraduates;
4. apply the critical appraisal of literature to support and supplement orthoptic clinical education.
"
Diagnosis and Triage of Lower Limb Musculoskeletal Disorders ,(PHTY401),Optional modules,M,20,First Semester,0:100,"The primary aim of this module is to equip the health care professional with the requisite knowledge to undertake effective differential diagnosis and triage following clinical examination of lower limb musculoskeletal conditions.
The secondary aim is to develop the student’s ability to reflect critically on his/her professional development within a specific practice environment.
","(LO1) Evaluate critically the key elements of subjective and objective examination procedures for lower limb musculoskeletal disorders using a systems based approach;
(LO2) Reflect critically upon clinical decision making using evidence based practice;
(LO3) Analyse critically normal and abnormal assessment findings including diagnostic tests to identify appropriate management pathways for relevant musculoskeletal and non musculoskeletal lower limb disorders;
(LO4) Critically apply the findings from patient examination and the differential diagnosis in order to establish an effective patient treatment plan using a clinical reasoning process;
(LO5) Reflect critically upon their own development with emphasis on the identification of professional learning needs;
(LO6) Analyse critically their practice with regard to the identification of potential areas of risk within their immediate work environment;
(LO7)  Demonstrate the ability to recognise the limitations of their role and that of other disciplines within the practice setting.
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S3) Communication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations
(S4) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S5) Self-management readiness to accept responsibility (i.e. leadership), flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning
"
Movement Science Based Approach to Stroke Rehabilitation ,(PHTY404),Optional modules,M,20,January - December,0:100,"  This module has been designed for therapists working within the area of neurological rehabilitation, with particular emphasis on the management of stroke patients. The aims of the module are to:
<ol><li>    equip the student with the in-depth knowledge and understanding to undertake effective clinical assessment of patients who have sustained a stroke;  </li><li>    develop the student&#39;&#39;s ability to evaluate critically the appropriate management strategies for patients who have suffered a cerebrovascular event;  </li><li>    develop the student&#39;&#39;s ability to reflect critically upon their clinical decision making.  </li></ol>","<strong>On completion of the module the student will be able to:</strong>
<ol><li>    discuss critically the theories of motor learning and the movement science based approach to stroke rehabilitation;  </li><li>    discuss and evaluate critically these theories in relation to current philosophies of treatment;  </li><li>    apply critically the movement science based approach in order to analyse movement, identify problems and plan evidence-based treatment for stroke patients;  </li><li>    discuss and evaluate critically the appropriate evidence base related to stroke management in order to inform treatment planning:  </li><li>    reflect critically upon their clinical decision-making including the identification of potential ethical dilemmas and areas of clinical risk using an evidence-based approach;  </li><li>    evaluate critically the use of outcome measures in stroke rehabilitation;  </li><li>    reflect critically upon their ability to communicate and work as part of a team.  </li></ol>  
"
The Diagnosis and Triage of Spinal Musculoskeletal Conditions ,(PHTY405),Optional modules,M,20,Second Semester,0:100,"The primary aim of this module is to equip the health care professional with the requisite knowledge to undertake effective differential diagnosis and patient management following clinical examination of spinal musculoskeletal conditions. The secondary aim is to develop the student&#39;s ability to reflect critically on his/her professional development within a specific practice environment.
","(LO1) Evaluate critically the key elements of subjective and objective examination procedures for spinal musculoskeletal disorders using a clinical reasoning process;
(LO2) Reflect critically upon clinical decision making using evidence based practice;
(LO3) Analyse critically normal and abnormal assessment findings including diagnostic tests to identify appropriate management pathways for musculoskeletal and non musculoskeletal spinal disorders;
(LO4) Apply critically the findings from patient examination and the differential diagnosis in order to establish an effective patient-centred management strategy;
(LO5) Reflect critically upon their own development with emphasis on the identification of professional learning needs;
(LO6) Demonstrate the ability to recognise the limitations of their role and that of other disciplines within the practice setting.
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S3) Communication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations
(S4) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S5) Self-management readiness to accept responsibility (i.e. leadership), flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning
"
Advanced Practice in the Management of Men With Prostate Cancer ,(RADT503),Optional modules,M,15,Second Semester,50:50,"1) to develop an in-depth knowledge of the structure and functions of the prostate gland and its anatomical relationship to other structures in the abdomen and pelvis.
2) to develop critical awareness of the management of men with prostate cancer in relation to the prostate&#39;s anatomy and physiology.
3) to promote critical evaluation of current and emerging management strategies in the care of patients with prostate cancer.
",
"Image Guidance in Radiotherapy: Theory, Consequences and Implementation ",(RADT720),Optional modules,1,20,Whole Session,0:100,"The aims of this module are to: develop in-depth knowledge of advanced medical imaging techniques and protocols applied to radiotherapy planning and patient management; develop critical awareness of the issues surrounding treatment verification and its importance in achieving accurate treatment.
","(LO1) On completion of the module, students will be able to: evaluate critically the range of imaging  modalities and techniques that are available in terms of their appropriateness for specific tumour sites with reference to published research literature; demonstrate in-depth knowledge of the types of geometric errors that can occur in radiotherapy practice, methods that can be used to minimise them and appropriate directional tolerances for complex treatment; demonstrate the ability to evaluate critically clinical imaging protocols.
"
Practical Aspects of Image Guidance for Radiotherapy ,(RADT721),Optional modules,M,10,Whole Session,100:0,"The aim of this module is to equip the advanced practitioner with the in-depth knowledge and understanding to perform effective clinical interpretation and evaluation of images utilised in the radiotherapy process.
","(LO1) demonstrate clinical competence and the ability to both critically analyse and interpret images for geometric accuracy and assessment of organ at risk volumes;
"
Fundamental Sexual and Reproductive Healthcare ,(NURS650),Optional modules,3,10,Continuing Professional Develo,0:100,"  1) To equip the practitioner with the knowledge and understanding to deliver effective sexual healthcare in primary care
  2) To develop the students ability to reflect critically on their professional practice and demonstrate an understanding of the limitations of their role
","  Upon successful completion of the module students will be able to:
  1) evaluate critically the key elements of holistic history taking to elicit a clear and concise picture of the patient&#39;&#39;s presenting condition
  2) evaluate critically patient&#39;&#39;s risk factors relating to sexually transmitted infections (STIs) including blood borne viruses (BBVs), risk of pregnancy and use of contraception
  3) demonstrate ability to reflect critically on own professional practice and demonstrate an understanding of the limitations of their role within a team
  4) demonstrate the ability to provide relevant information to enable the patient to make informed choices to influence their sexual health and raise awareness of relevant health promotion
  5) evaluate critically the impact of relevant ethical and legal frameworks
  6) demonstrate knowledge of contemporary methods of contraception with ability to evaluate the appropriateness of each method following patient assessment
  7) demonstrates the ability to safely supply and administer medications, providing appropriate information for patients.
"
Leadership in Professional Practice ,(NURS651),Optional modules,3,15,Second Semester,0:100," To develop a critical understanding of contemporary concepts in healthcare leadership and management.  To develop a critical understanding of professional governance issues
",
Practice Educators Introductory Course ,(OCCU504),Optional modules,3,10,Second Semester,0:100,"To build on and utilise knowledge acquired in pre-registration courses and work-based learning
To provide the student with the knowledge, skills and attitude to be a practice educator of student therapists
To facilitate opportunities to apply this knowledge and skills in practice
To enable the student to critically evaluate aims and learning outcomes for student therapists in work-based learning.
","(LO1) Identify how he/she has offered experiences to the learner through planned induction, progressive learning and regular feedback
(LO2) Demonstrate recognition of the diversity of the student population and identify ways in which he/she can adapt the learning experince to addrss the diversity
(LO3) Assess the learner in line with the requirements of the educational institution and summarise the assessment through effective report writing
(LO4) Recognise the level of supervison required during practice education and how to provide effective feedback
(LO5) Demonstrate the ability to help the learner priortise his/her learning needs through a learning contract and setting objectives
(LO6) Demonstrate the use of reflective learning to enhance their own practice as practiitioners and educators
(LO7) Demonstrate a willingness to recognise and appreciate the practical difficulties students might face.
"
